summons_number,issue_date,violation,fine_amount,penalty_amount,interest_amount,payment_amount,amount_due,county,issuing_agency,is_camera_violation,report_date
5603453898,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603453916,2023-12-28,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603453928,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603453930,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603453941,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603453953,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603453977,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603453989,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603453990,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454003,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454027,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454039,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454040,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454064,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454088,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,25.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454090,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454106,2023-12-28,MOBILE BUS LANE VIOLATION,200.0,25.0,0.0,225.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454120,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454167,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454179,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454180,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454192,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,25.0,0.0,175.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454209,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454210,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454222,2023-12-28,MOBILE BUS LANE VIOLATION,200.0,25.0,0.72,225.5,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454246,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454258,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,25.0,0.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454260,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454271,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.69,75.56,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454283,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454295,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454301,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454313,2023-12-28,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454325,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,ST,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454349,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.6,75.6,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454350,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454362,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454386,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454398,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454416,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,ST,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454430,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454441,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454453,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454465,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454477,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454489,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454490,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454519,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,25.0,0.0,175.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454532,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454544,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454556,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454570,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454581,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454600,2023-12-28,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454611,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454635,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,25.0,0.0,125.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454647,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454672,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454696,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454702,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454714,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454726,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454740,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454751,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454763,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.6,75.56,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454775,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454787,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454805,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454817,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454829,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454854,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454866,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454878,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454891,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454908,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454921,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.51,75.51,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454933,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454957,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454970,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603454994,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455007,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455019,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455020,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455032,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455044,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455056,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455081,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455093,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455100,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455111,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455123,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455159,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455172,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455196,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455202,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,25.0,0.64,125.64,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455226,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,25.0,0.28,125.06,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455238,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455240,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455251,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,25.0,0.0,150.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455263,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455275,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455287,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455317,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455329,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455330,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455342,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455354,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455366,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455378,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,25.0,0.0,175.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455408,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455410,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455433,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455469,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455470,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455482,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455500,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455524,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455536,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455548,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,0.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455561,2023-12-28,MOBILE BUS LANE VIOLATION,200.0,25.0,0.26,225.24,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455585,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455603,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455615,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455640,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.34,75.34,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455652,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455664,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455688,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455690,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455718,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455743,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455755,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455767,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455809,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455810,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455822,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455834,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455846,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455858,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455871,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455883,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455895,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455901,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455925,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455937,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455949,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455962,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455986,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603455998,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456012,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456024,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,0.0,0.0,100.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456036,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456048,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,25.0,0.0,125.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456050,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.56,75.54,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456061,2023-12-28,MOBILE BUS LANE VIOLATION,200.0,0.0,0.0,200.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456073,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456097,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456103,2023-12-28,MOBILE BUS LANE VIOLATION,150.0,0.0,0.0,150.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456127,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456139,2023-12-28,MOBILE BUS LANE VIOLATION,100.0,25.0,0.8,125.8,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456152,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456176,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,25.0,0.0,75.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456188,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,25.0,1.24,276.24,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456190,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456218,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456220,2023-12-28,MOBILE BUS LANE VIOLATION,250.0,0.0,0.0,250.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456243,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456255,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,Unknown,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
5603456267,2023-12-28,MOBILE BUS LANE VIOLATION,50.0,0.0,0.0,50.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,False,2026-08-22
